trace_file,l1_size,l1_assoc,l2_size,l2_assoc,prefetch,policy,l1_i_total_accesses,l1_i_reads,l1_i_writes,l1_i_hits,l1_i_misses,l1_i_write_backs,l1_i_hit_rate,l1_i_miss_rate,l1_i_amat,l1_i_split_accesses,l1_d_total_accesses,l1_d_reads,l1_d_writes,l1_d_hits,l1_d_misses,l1_d_write_backs,l1_d_hit_rate,l1_d_miss_rate,l1_d_amat,l1_d_split_accesses,l2_total_accesses,l2_reads,l2_writes,l2_hits,l2_misses,l2_write_backs,l2_hit_rate,l2_miss_rate,l2_amat,l2_split_accesses
trace_str.txt,16384,2,1048576,8,ON,LRU,1976862,1976862,0,1974243,2619,0,99.8675,0.132483,4.13591,101402,680460,503495,176965,645575,34885,8256,94.8733,5.12668,6.1757,150,73494,65238,8256,61425,12069,61,83.5783,16.4217,47.8435,0
trace_str.txt,16384,4,1048576,8,OFF,LRU,1976862,1976862,0,1973418,3444,0,99.8258,0.174215,4.21896,101402,680460,503495,176965,656851,23609,3987,96.5304,3.46956,7.13602,150,31040,27053,3987,20235,10805,28,65.1901,34.8099,84.6198,0
trace_str.txt,16384,4,1048576,8,ON,LRU,1976862,1976862,0,1974618,2244,0,99.8865,0.113513,4.13368,101402,680460,503495,176965,658339,22121,4598,96.7491,3.25089,5.92607,150,49158,44560,4598,37102,12056,59,75.475,24.525,64.05,0
trace_str.txt,16384,8,1048576,8,OFF,LRU,1976862,1976862,0,1973467,3395,0,99.8283,0.171737,4.21859,101402,680460,503495,176965,659675,20785,3671,96.9454,3.05455,7.07377,150,27851,24180,3671,17046,10805,28,61.2043,38.7957,92.5915,0
trace_str.txt,16384,8,1048576,8,ON,LRU,1976862,1976862,0,1974676,2186,0,99.8894,0.110579,4.13303,101402,680460,503495,176965,662651,17809,3998,97.3828,2.6172,5.85512,150,41890,37892,3998,29848,12042,58,71.2533,28.7467,72.4934,0
trace_str.txt,32768,1,1048576,8,OFF,LRU,1976862,1976862,0,1973410,3452,0,99.8254,0.17462,4.21902,101402,680460,503495,176965,654142,26318,5589,96.1323,3.86768,7.19574,150,35359,29770,5589,24554,10805,28,69.442,30.558,76.116,0
trace_str.txt,32768,1,1048576,8,ON,LRU,1976862,1976862,0,1974471,2391,0,99.8791,0.120949,4.13358,101402,680460,503495,176965,655930,24530,6851,96.3951,3.60491,5.96213,150,55579,48728,6851,43517,12062,59,78.2976,21.7024,58.4049,0
trace_str.txt,32768,2,1048576,8,OFF,LRU,1976862,1976862,0,1974006,2856,0,99.8555,0.144471,4.2145,101402,680460,503495,176965,661064,19396,3490,97.1496,2.85042,7.04285,150,25742,22252,3490,14938,10804,28,58.0297,41.9703,98.9406,0
trace_str.txt,32768,2,1048576,8,ON,LRU,1976862,1976862,0,1974941,1921,0,99.9028,0.0971742,4.13092,101402,680460,503495,176965,664119,16341,3800,97.5985,2.40146,5.82776,150,37545,33745,3800,25495,12050,61,67.9052,32.0948,79.1896,0
trace_str.txt,32768,4,1048576,8,OFF,LRU,1976862,1976862,0,1974338,2524,0,99.8723,0.127677,4.21198,101402,680460,503495,176965,662158,18302,3210,97.3103,2.68965,7.01727,150,24036,20826,3210,13237,10799,26,55.0716,44.9284,104.857,0
trace_str.txt,32768,4,1048576,8,ON,LRU,1976862,1976862,0,1975200,1662,0,99.9159,0.0840726,4.12896,101402,680460,503495,176965,665559,14901,3385,97.8102,2.18984,5.80983,150,34307,30922,3385,22265,12042,60,64.8993,35.1007,85.2014,0
trace_str.txt,32768,8,1048576,8,OFF,LRU,1976862,1976862,0,1974455,2407,0,99.8782,0.121759,4.2112,101402,680460,503495,176965,662544,17916,3175,97.3671,2.63292,7.00993,150,23498,20323,3175,12694,10804,27,54.0216,45.9784,106.957,0
trace_str.txt,32768,8,1048576,8,ON,LRU,1976862,1976862,0,1975239,1623,0,99.9179,0.0820998,4.12907,101402,680460,503495,176965,666202,14258,3307,97.9047,2.09535,5.80271,150,33172,29865,3307,21133,12039,60,63.7073,36.2927,87.5853,0
